dim,gate_a_anchor,gate_b_anchor,gate_a_minus_b_anchor
387,6.215138181886459e-09,2.4307459511874185e-07,-2.3685946359819354e-07
388,1.1742928052171919e-07,1.1499827223815373e-07,2.431008283565461e-09
389,2.9105120091799108e-08,1.100995859815157e-06,-1.0718907788032084e-06
390,1.589875431307064e-08,2.9594843908853363e-08,-1.3696089595782723e-08
391,4.991860702574513e-09,5.3959574586315284e-09,-4.0409675605701523e-10
392,8.405040219372495e-09,3.099049905586071e-08,-2.2585458836488215e-08
393,1.0196650634952675e-08,2.098756723967199e-08,-1.0790916604719314e-08
394,4.6340192056959495e-06,1.6893240140092303e-09,4.632329819287406e-06
395,2.3687074524048057e-09,1.7736081048269625e-08,-1.536737315177561e-08
396,1.2308824182127864e-08,1.4772521694794705e-07,-1.3541639987124654e-07
397,9.374533149753006e-09,1.9465467460122454e-07,-1.8528014322782838e-07
398,3.5776411095866933e-05,1.4185718555381754e-07,3.5634555388242006e-05
399,1.055454140441725e-05,3.1694935387349688e-06,7.3850478656822816e-06
400,6.969917762944533e-07,4.843720944336383e-06,-4.146729224885348e-06
401,2.097687179514196e-08,1.0298504093952943e-05,-1.0277527508151252e-05
402,1.1522072185243815e-07,1.4690812122353236e-07,-3.1687399371094216e-08
403,4.299329702917021e-06,4.807227924175095e-06,-5.07898221258074e-07
404,0.0019399937009438872,0.0011698997113853693,0.0007700939895585179
405,6.551709397228933e-09,5.1594636119034476e-08,-4.504292760998396e-08
406,3.1120395149741853e-09,1.6372163713640475e-07,-1.6060960206232267e-07
407,0.0032538457307964563,0.009937310591340065,-0.006683465093374252
408,4.582558904075995e-05,3.5979105632577557e-06,4.2227678932249546e-05
409,1.3688372746401e-07,4.766076017403975e-06,-4.6291925173136406e-06
410,7.532436541168863e-08,6.62062234368932e-07,-5.86737883168098e-07
411,2.2445173897267523e-07,2.596405693111592e-06,-2.371953996771481e-06
412,6.427667358366307e-07,3.3784097013267456e-06,-2.735642965490115e-06
413,3.657194974948652e-05,2.9929565243946854e-06,3.357899186084978e-05
414,1.4949405269248928e-08,9.475137829895175e-08,-7.980197125334598e-08
415,2.0766796282600808e-08,8.069446977287953e-08,-5.992767171392188e-08
416,2.8760576142872196e-08,1.3477652771598514e-07,-1.0601595334946978e-07
417,1.123419401949377e-08,1.0641912240316742e-07,-9.518493016003049e-08
418,2.1507303245016374e-06,9.196068049277528e-07,1.2311235195738846e-06
419,4.8930504092936644e-09,1.4765077160916462e-08,-9.872026751622798e-09
420,1.7425300313789194e-08,3.110298152364521e-08,-1.3677681209856019e-08
421,2.3162462170489562e-08,3.3233149565603526e-08,-1.0070687395113964e-08
422,2.0108721798806073e-08,6.828760490407149e-08,-4.817888310526541e-08
423,6.74702160807783e-09,1.20573195871998e-08,-5.3102979791219695e-09
424,4.5652200242329855e-07,2.523365765227936e-07,2.0418542590050492e-07
425,6.407350383597077e-08,1.1888510016433429e-05,-1.1824436114693526e-05
426,1.0356538950873073e-05,5.285770384944044e-05,-4.2501163989072666e-05
427,3.929000740754418e-05,8.689855894772336e-05,-4.760855154017918e-05
428,4.772167358169099e-06,2.2558104319614358e-05,-1.7785936506697908e-05
429,2.8510129368441994e-08,2.254242730259648e-07,-1.969141436575228e-07
430,2.688101119474595e-07,8.39830647691997e-07,-5.710205641662469e-07
431,5.3471616411115974e-05,9.74797239905456e-06,4.3723644921556115e-05
432,2.402785321464762e-05,4.44946039124261e-07,2.3582906578667462e-05
433,1.0397718142485246e-05,9.900786857031108e-09,1.0387817383161746e-05
434,4.545013325696345e-06,0.0004874758596997708,-0.000482930860016495
435,0.0002085027372231707,0.0005521663115359843,-0.00034366355976089835
436,1.6198040611925535e-05,0.0003515187418088317,-0.000335320713929832
437,4.971991263147402e-09,8.441832477501521e-08,-7.944633040324334e-08
438,1.2478361455237064e-08,5.034586365582072e-07,-4.909802555630449e-07
439,1.6085437891888432e-05,9.332675290352199e-07,1.5152170817600563e-05
440,5.676668479281943e-06,2.5622061002650298e-05,-1.9945393432863057e-05
441,6.066282765004871e-08,0.00014908169396221638,-0.00014902102702762932
442,1.9760435066018545e-07,2.88788305624621e-06,-2.690278734007734e-06
443,2.1912522640832321e-07,3.542114939136809e-07,-1.3508626750535768e-07
444,1.4112494284290733e-07,1.9014031238384632e-08,1.2211091870995006e-07
445,4.535318254283993e-08,7.199359686183016e-08,-2.6640414318990224e-08
446,1.7692011411440944e-08,5.592547154265048e-07,-5.415627128968481e-07
447,8.861931632964115e-08,5.93899898149175e-08,2.9229326514723653e-08
448,4.598077474327056e-09,7.408645252837687e-09,-2.810567778510631e-09
449,8.115427441168777e-09,5.942318637153221e-08,-5.1307758042185014e-08
450,1.3804069887157766e-08,1.226781520813347e-08,1.536254679024296e-09
451,7.7927900576924e-08,9.524867294885553e-08,-1.7320772371931525e-08
452,1.7417400499653013e-07,3.861132569227266e-08,1.3556268640968483e-07
453,3.0850330858811503e-06,7.487064067390747e-06,-4.402030754135922e-06
454,4.290363904146943e-06,0.00011585232277866453,-0.00011156195978401229
455,5.010667518945411e-05,4.7599500248907134e-05,2.5071749405469745e-06
456,0.006468841806054115,0.00030372245237231255,0.006165119353681803
457,1.4744279724254739e-05,8.682176849106327e-05,-7.207749149529263e-05
458,9.661791011694731e-08,1.544527172825383e-08,8.117263661233665e-08
459,1.6895777662284672e-05,0.00014918202941771597,-0.0001322862517554313
460,0.0005622712196782231,0.00018903239106293768,0.00037323881406337023
461,0.0023208025377243757,8.801173680694774e-05,0.0022327906917780638
462,1.8484037411781173e-07,3.349865664858953e-06,-3.1650251912651584e-06
463,5.768147730123019e-06,4.21400864070165e-06,1.5541390894213691e-06
464,2.4910994511628815e-07,2.6495260385672736e-07,-1.584265874043922e-08
465,1.1542341127324107e-07,3.0005486451045726e-07,-1.8463146034264355e-07
466,2.8270315510781074e-07,1.8727560018305667e-05,-1.8444856323185377e-05
467,2.986761771239799e-08,6.582404665778085e-08,-3.595642894538287e-08
468,0.00025524289230816066,6.95378112141043e-05,0.00018570508109405637
469,0.00018993517733179033,2.8098764232709073e-05,0.00016183641855604947
470,5.550517926167231e-06,9.40743848332204e-06,-3.856920557154808e-06
471,0.00015684320533182472,9.707964636618271e-05,5.9763558965642005e-05
472,5.709197239411878e-07,1.0184537586610531e-06,-4.475340347198653e-07
473,0.00015315106429625303,0.0004549548029899597,-0.0003018037532456219
474,2.4373045448555786e-07,2.557952996085078e-07,-1.2064845122949919e-08
475,1.8875699225873177e-08,4.427401378848117e-08,-2.5398314562607993e-08
476,1.8883911323541724e-08,1.0936238936665177e-07,-9.047847981946688e-08
477,9.751002671976039e-09,1.4217403254690453e-08,-4.466400582714414e-09
478,1.6878166420042362e-08,2.0136672773674036e-08,-3.258506353631674e-09
479,3.414514182509265e-08,5.138780068136839e-08,-1.724265885627574e-08
480,1.4165548236633185e-06,1.52235401174039e-07,1.26431939406757e-06
481,3.6606440971809207e-06,6.158961241453653e-06,-2.4983171442727325e-06
482,6.541898983414285e-06,1.2149795111326966e-05,-5.6078961279126815e-06
483,6.822674913564697e-05,0.004239894915372133,-0.0041716680862009525
484,0.0017921308754011989,4.687687032856047e-05,0.0017452540341764688
485,9.229316866310455e-09,1.443089416852672e-07,-1.3507963103620568e-07
486,5.64865388241742e-07,6.979123554629041e-06,-6.414258223230718e-06
487,0.0021887836046516895,0.00029925702256150544,0.0018895266111940145
488,3.5900871608873786e-08,9.133604805811046e-08,-5.543517644923668e-08
489,7.792534688633168e-07,3.542768808983965e-06,-2.763515340120648e-06
490,4.041108070396149e-08,2.959838525384839e-07,-2.5557278604537714e-07
491,2.3655763925489737e-07,2.0753849128141155e-07,2.9019147973485815e-08
492,8.388391847802268e-07,6.641932031925535e-06,-5.803092790301889e-06
493,2.8018964925990986e-08,3.815573279553064e-08,-1.0136767869539653e-08
494,1.869138372967427e-07,1.384065058118722e-07,4.850733148487052e-08
495,0.00036052698851563036,2.527028846088797e-05,0.00033525668550282717
496,2.7049383177768505e-08,5.528274726884774e-08,-2.8233364091079238e-08
497,2.8024416565131105e-08,7.989674699615534e-09,2.003474186551557e-08
498,0.00011421298404457048,0.0002914512297138572,-0.0001772382529452443
499,1.3851650919605163e-06,1.9311151845613495e-05,-1.7925985957845114e-05
500,3.2680682693353447e-07,3.184603883710224e-06,-2.8577969715115614e-06
501,1.9364852050784975e-06,3.5532972106011584e-05,-3.359648690093309e-05
502,1.0767365665742545e-08,6.071847025168609e-08,-4.995110458594354e-08
503,7.4014665507604604e-09,8.794762251795873e-09,-1.393295701035413e-09
504,1.9428799902243554e-08,3.191613195951959e-09,1.6237187594470015e-08
505,1.0473177880498952e-08,8.136013640580586e-09,2.3371642399183656e-09
506,2.517503006060906e-08,4.4838557755610964e-08,-1.9663527695001903e-08
507,7.953005933813984e-07,1.183141939975485e-08,7.834691473362909e-07
508,3.2702866974432254e-06,1.1613933565968182e-05,-8.343647095898632e-06
509,0.00015931761299725622,9.776890692592133e-06,0.00014954071957617998
510,2.559808933710883e-07,6.052227490727091e-06,-5.7962465689342935e-06
511,9.235159268428106e-06,4.62587304355111e-05,-3.702357207657769e-05
512,2.089934554305728e-07,7.973996929422356e-08,1.292534932417766e-07
513,2.0191306248307228e-05,6.417205895559164e-06,1.3774100807495415e-05
514,3.7954967410769314e-05,5.834515945934982e-07,3.737151564564556e-05
515,0.00011706678924383596,3.983099668403156e-05,7.723578892182559e-05
516,8.700755671497973e-09,1.826407469707192e-08,-9.563319025573946e-09
517,2.4401975906584994e-07,8.01733563093876e-07,-5.577138040280261e-07
518,2.4081163019218366e-07,3.995608608420298e-07,-1.5874923064984614e-07
519,4.101318040738988e-08,2.400800838131545e-07,-1.990669034057646e-07
520,2.4239687945737387e-07,3.295163963912273e-08,2.0944523271282378e-07
521,1.2839480234561051e-07,1.967235476740825e-07,-6.8328745328472e-08
522,4.978095446972475e-08,9.639444797926444e-09,4.0141507895441464e-08
523,9.914397196553182e-07,0.0028473346028476954,-0.002846343209967017
524,2.1252182591524615e-07,0.00010651452612364665,-0.00010630200267769396
525,0.0008106313180178404,0.0003364255535416305,0.0004742057644762099
526,0.00012167483509983867,0.001263694604858756,-0.0011420197552070022
527,0.025315163657069206,0.00034087637322954834,0.024974286556243896
528,1.7266751456190832e-05,0.00015120844182092696,-0.00013394169218372554
529,4.7247999646060634e-06,0.0023583383299410343,-0.0023536134976893663
530,5.598493668657056e-09,3.643419788090796e-08,-3.083570376816169e-08
531,2.1741758615689832e-08,9.196233996533465e-09,1.2545524619156367e-08
532,5.980777473268972e-08,4.026864530715102e-08,1.9539129425538704e-08
533,3.926018621314142e-09,2.745833960204891e-08,-2.3532320980734767e-08
534,2.973746138223987e-09,1.0920459914132152e-07,-1.0623084989447307e-07
535,2.819143105625699e-07,1.5082390447673788e-08,2.6683193254939397e-07
536,5.438426524051465e-05,0.0005960090202279389,-0.0005416247295215726
537,0.00023419655917678028,0.002310206415131688,-0.0020760097540915012
538,1.246226474904688e-05,5.329137638909742e-05,-4.082911254954524e-05
539,1.978904577981666e-07,1.5753223578940379e-06,-1.3774318858850165e-06
540,1.7636152733757626e-06,5.686441454599844e-06,-3.922826181224082e-06
541,3.721268876688555e-05,4.7220160581673554e-07,3.674048639368266e-05
542,1.865972649284231e-06,4.361939716091001e-07,1.4297786492534215e-06
543,7.38745802664198e-06,5.551219601329649e-06,1.836238425312331e-06
544,1.0989096743685423e-08,6.401808150258148e-08,-5.302898387071764e-08
545,4.20032009174065e-08,0.004120026249438524,-0.0041199843399226665
546,2.7601728902482137e-08,2.7705928573595884e-07,-2.494575710443314e-07
547,3.0764525149606925e-07,2.05428432309418e-06,-1.74663910001982e-06
548,8.284069252795234e-08,1.198614629771555e-08,7.085454711841521e-08
549,5.864063723493018e-08,9.501768261088728e-08,-3.6377045375957096e-08
550,4.444654777557844e-08,9.084241803236637e-09,3.536230508416338e-08
551,1.3385017609834904e-06,6.832253347965889e-06,-5.493751814356074e-06
552,7.083087984938174e-05,0.008728403598070145,-0.008657572790980339
553,0.0006613803561776876,0.048583317548036575,-0.047921936959028244
554,2.4640762763539215e-09,1.6986883011327336e-08,-1.452280695701802e-08
555,0.00015349974273703992,0.003632216015830636,-0.0034787163604050875
556,3.1960709748091176e-05,0.0001422443747287616,-0.00011028366861864924
557,8.705168147571385e-05,2.854660351658822e-06,8.41970177134499e-05
558,1.7718759792728633e-08,1.0098970548710895e-08,7.619789244017738e-09
559,4.767941419459021e-08,3.523091862689398e-08,1.2448495567696227e-08
560,8.103191895258988e-09,1.4107355283954348e-08,-6.0041633886953605e-09
561,5.611817499584504e-08,5.521351198467528e-08,9.046630111697596e-10
562,1.794257009635203e-08,1.8019404635083447e-08,-7.683453873141843e-11
563,7.158194057410583e-05,2.1329715309548192e-05,5.0252223445568234e-05
564,0.0003890037478413433,1.623690991436888e-06,0.0003873800451401621
565,5.281524408928817e-07,2.6448342396179214e-06,-2.1166817987250397e-06
566,2.506851387806819e-06,0.0019926652312278748,-0.0019901583436876535
567,0.01297606248408556,0.0005924483994022012,0.012383613735437393
568,0.2000000774860382,0.00027945474721491337,0.1997206211090088
569,2.6279758458258584e-07,5.434952981886454e-06,-5.172155397303868e-06
570,2.0658677613027976e-07,2.755475918547745e-07,-6.896081572449475e-08
571,1.616354339262216e-08,1.3165061041320314e-08,2.9984823513018455e-09
572,1.917903205139737e-07,2.0492281649353572e-08,1.7129804064097698e-07
573,7.754096031931113e-09,4.319051338796953e-09,3.4350446931341594e-09
574,1.0654493287631794e-08,4.477424653259732e-08,-3.411975413314394e-08
575,1.1542508218553849e-05,1.6905933080124669e-06,9.851914910541382e-06
576,2.655566731846193e-06,6.024059621267952e-05,-5.7585028116591275e-05
577,8.708828858061679e-08,3.771329559754122e-08,4.937499298307557e-08
578,5.811223786622577e-07,0.004545220173895359,-0.004544639028608799
579,0.10707846283912659,3.0121576855890453e-05,0.10704834014177322
580,0.0007850379915907979,0.0057936799712479115,-0.005008642096072435
581,6.260509621824895e-07,1.9894446268153843e-06,-1.3633937214763137e-06
582,1.8890450519393198e-06,1.8708825564317522e-06,1.8162495507567655e-08
583,1.107958178181434e-05,0.053540151566267014,-0.05352907255291939
584,2.0872185757525585e-08,1.796813009491416e-08,2.9040556626114267e-09
585,1.3085243111277123e-08,1.2614861377713282e-09,1.1823757084528097e-08
586,2.2832260526683967e-08,2.4593258540761553e-09,2.0372935338741627e-08
587,1.1375076880426604e-08,9.34386878981286e-09,2.0312080906137453e-09
588,2.4640667284359097e-09,1.3484717342748809e-08,-1.1020651058402109e-08
589,3.2639158042968575e-09,8.907516502176804e-09,-5.643600697879947e-09
590,1.1239322702749632e-05,0.00015480782894883305,-0.00014356851170305163
591,9.895608776844256e-09,2.314496327926463e-08,-1.3249354502420374e-08
592,0.0007721785805188119,5.9620480897137895e-05,0.0007125581032596529
593,0.0015996252186596394,6.43724633846432e-05,0.0015352527843788266
594,0.001183358603157103,0.041366785764694214,-0.040183428674936295
595,0.0032382665667682886,0.0064588249661028385,-0.00322055839933455
596,2.458308244968066e-06,8.942713520809775e-07,1.5640368928870885e-06
597,6.20484215119177e-08,3.7991835455386536e-08,2.405658605653116e-08
598,2.8637524351893262e-08,2.5778049916880263e-08,2.8594744350129986e-09
599,2.8456152989519978e-08,2.6873424374684873e-08,1.582728614835105e-09
600,1.1921723341856705e-07,1.0638918013228249e-07,1.2828053286284558e-08
601,1.6241160665231291e-06,0.000123702033306472,-0.00012207792315166444
602,5.8945888667949475e-06,0.0007917247130535543,-0.0007858301396481693
603,7.3998506877615e-07,1.4159336387820076e-05,-1.3419351489574183e-05
604,2.6858963053655316e-08,9.675715340051738e-09,1.7183246825425158e-08
605,1.1670990716083907e-06,5.02056387574612e-08,1.1168934861416346e-06
606,9.213465546054067e-08,6.120639550744045e-09,8.60140190184211e-08
607,5.987143367747194e-07,2.531283485041058e-07,3.455859882706136e-07
608,2.847063740318845e-07,9.531696036901849e-07,-6.684632580800098e-07
609,0.07926161587238312,0.10550039261579514,-0.026238776743412018
610,6.294595067402042e-08,2.2233303198504473e-08,4.071264925187279e-08
611,0.00011211451783310622,3.2077141440822743e-06,0.00010890680277952924
612,1.855538130257628e-06,7.123385148588568e-05,-6.937831494724378e-05
613,3.6010820991805303e-09,5.3745491612744445e-08,-5.0144407737207075e-08
614,6.329880175570679e-09,1.5828867105938116e-08,-9.498986486278227e-09
615,2.6817598808293042e-08,1.5031988098712645e-08,1.1785610709580396e-08
616,7.207101138106964e-09,2.16718394341342e-08,-1.4464738740116445e-08
617,1.624972689739934e-08,9.819972390801013e-09,6.429754506598329e-09
618,5.685370069841156e-06,4.402945563697358e-08,5.6413405218336266e-06
619,1.6749670805893402e-07,9.154958320323203e-07,-7.47999138184241e-07
620,2.2063186122522893e-07,1.0857332455316282e-07,1.1205853667206611e-07
621,4.619486730916833e-07,1.905765770970902e-06,-1.4438171547226375e-06
622,1.4189039575285278e-05,1.6561211850785185e-06,1.253291884495411e-05
623,0.0036577670834958553,0.00033132173120975494,0.0033264453522861004
624,1.878905459307134e-05,0.010270840488374233,-0.010252051055431366
625,0.0001818255113903433,0.04813550040125847,-0.04795367643237114
626,9.852352889083704e-08,6.014177245106112e-08,3.838175643977593e-08
627,1.1812049649506662e-07,2.020188958340441e-07,-8.389839933897747e-08
628,1.0089146371683455e-06,5.913194399909116e-06,-4.904279649053933e-06
629,2.0820547774746956e-07,9.16206346346371e-08,1.1658484311283246e-07
630,4.885354343286963e-08,1.0520442401684704e-06,-1.0031907322627376e-06
631,2.535895873734262e-06,0.00027453983784653246,-0.0002720039337873459
632,2.054958088137937e-07,4.260678451828426e-06,-4.0551826714363415e-06
633,2.8364860327201313e-07,7.148639724618988e-07,-4.312153691898857e-07
634,5.349936031961988e-07,1.0532193783774346e-07,4.296716724638827e-07
635,3.0377469428799486e-09,3.915411284083348e-08,-3.611636500977511e-08
636,9.987177662651447e-08,1.9881962742829273e-08,7.998981743639888e-08
637,9.845679826980813e-09,7.017199095571414e-06,-7.007353360677371e-06
638,3.741386763067567e-06,1.5499322216783185e-06,2.1914545413892483e-06
639,3.08726377795665e-08,4.1510073600647956e-08,-1.0637435821081453e-08
640,1.1098018504185347e-08,3.099932541772432e-07,-2.9889523034398735e-07
641,7.977244642631831e-09,4.904994632681792e-09,3.0722500099500394e-09
642,5.531631330768505e-08,4.311289991676404e-09,5.1005024204187066e-08
643,3.754135136091463e-08,2.838361545798307e-08,9.157735902931563e-09
644,1.3485249361622209e-08,2.0145316526054557e-08,-6.660067164432348e-09
645,1.148473494083646e-08,8.767178094615247e-09,2.717556846221214e-09
646,1.5178879264610146e-09,1.8256098854863012e-08,-1.6738210817379695e-08
647,1.133594480506872e-07,7.703634037170559e-05,-7.692298095207661e-05
648,1.0859833565746158e-07,8.331472258760186e-07,-7.245488973239844e-07
649,1.5396828700886545e-07,1.3393417930274154e-07,2.0034107706123905e-08
650,0.00020466356363613158,5.910401159781031e-05,0.00014555954840034246
651,0.0019599399529397488,0.013924837112426758,-0.011964896693825722
652,9.843052248470485e-05,1.2705602330242982e-06,9.715996566228569e-05
653,0.0030013604555279016,0.00031085757655091584,0.0026905029080808163
654,4.827337818369415e-08,4.885338711346776e-08,-5.800089297736122e-10
655,1.874466943263542e-05,7.075959274516208e-06,1.166870970337186e-05
656,3.354611521899642e-08,1.7077194769399284e-08,1.6468920449597135e-08
657,8.253448868345004e-06,0.0003456386912148446,-0.0003373852523509413
658,1.6319059170655237e-07,6.828126788605005e-05,-6.811807543272153e-05
659,0.0006540807662531734,0.000639288336969912,1.4792429283261299e-05
660,0.0008450016612187028,0.0003704241826198995,0.0004745774785988033
661,0.00109450938180089,0.00014870894665364176,0.0009458004496991634
662,8.8105543909478e-06,0.00017525306611787528,-0.00016644250717945397
663,4.8041088120953646e-06,0.0007488963892683387,-0.0007440922781825066
664,2.477364446917818e-08,1.665289417474014e-08,8.12075029443804e-09
665,2.9363846465457755e-08,2.0329599692558986e-07,-1.739321504601321e-07
666,1.705407726149133e-08,1.4052859114599414e-05,-1.403580517944647e-05
667,9.225656683042871e-09,2.2233388463632764e-08,-1.3007731780589893e-08
668,2.664925347062308e-08,1.0303111253051611e-07,-7.638185905989303e-08
669,4.872756420581936e-09,6.15162889516796e-08,-5.664353253109766e-08
670,2.045728031419003e-08,6.076035674595914e-08,-4.030307820812595e-08
671,7.112722411051209e-09,4.172025569459947e-08,-3.4607534615815894e-08
672,9.008267021215488e-09,1.9236034987102357e-08,-1.022776796588687e-08
673,3.994216069003187e-09,5.885925968840411e-09,-1.891709899837224e-09
674,3.101966683516366e-08,2.7200974805907663e-09,2.8299568910483686e-08
675,3.575057405669213e-08,9.94968019085718e-08,-6.374622785187967e-08
676,3.852207441923383e-08,1.1386414477954077e-08,2.7135659053101335e-08
677,1.326930032519158e-07,1.1155420907016378e-06,-9.82849087449722e-07
678,1.645821612328291e-08,6.420474818469302e-08,-4.774653206141011e-08
679,1.8655079259133345e-08,1.7127275953043863e-07,-1.5261767316587793e-07
680,0.000657899072393775,7.808189548086375e-05,0.000579817162360996
681,1.2208001862745732e-05,0.0011296686716377735,-0.0011174606624990702
682,1.6444378161395434e-06,3.629836839991185e-07,1.2814541605621343e-06
683,0.022479567676782608,2.6481646273168735e-05,0.02245308645069599
684,2.198350011894945e-05,0.00032583033316768706,-0.0003038468421436846
685,0.0007954321918077767,0.06981594115495682,-0.06902050971984863
686,1.0095648576680105e-05,1.0907294381468091e-05,-8.11645804787986e-07
687,1.0777192073874176e-05,3.609669875004329e-05,-2.5319506676169112e-05
688,5.026783037465066e-05,0.016699975356459618,-0.016649708151817322
689,7.502366497647017e-05,0.0004615958023350686,-0.00038657215191051364
690,6.1476853261410724e-06,0.0006924695917405188,-0.000686321931425482
691,3.2217969874182018e-06,0.00015313710900954902,-0.0001499153149779886
692,1.6885476128436494e-08,5.0796629125215986e-08,-3.391115299677949e-08
693,1.3208737982495222e-05,2.4782815444268635e-07,1.2960909771209117e-05
694,4.773064077312483e-08,7.565013220300898e-07,-7.087706990205334e-07
695,3.0402800277329334e-09,4.520104468497266e-08,-4.2160763769061305e-08
696,1.0972055264346636e-07,3.4875569099313e-08,7.484498354415337e-08
697,6.482633985172015e-09,1.7912542489284533e-06,-1.7847715980678913e-06
698,3.034671625101737e-09,5.0248512906136966e-08,-4.721384172512444e-08
699,2.250822461746793e-08,5.85284531950947e-09,1.665537929795846e-08
700,9.759971497658171e-09,1.1077088579725114e-08,-1.3171170820669431e-09
701,3.175017804224467e-09,1.6813944014870685e-08,-1.3638926432690823e-08
702,5.3688826717746e-09,4.9729543150078825e-08,-4.4360660922393436e-08
703,1.0380976966928301e-08,1.6419095416608798e-08,-6.038118449680496e-09
704,1.3550687683050455e-08,2.5396555969336987e-08,-1.1845868286286532e-08
705,1.3893295403022421e-08,4.519807461633718e-08,-3.130477921331476e-08
706,6.420881618396379e-06,7.886435923865065e-06,-1.465554305468686e-06
707,0.0006112634437158704,0.000124947473523207,0.0004863159847445786
708,0.006059705745428801,0.008456076495349407,-0.0023963707499206066
709,4.885750470862149e-08,3.2927030702012416e-07,-2.8041279165336164e-07
710,0.025939790531992912,9.757691259437706e-06,0.02593003213405609
711,0.0018295578192919493,3.1214221962727606e-05,0.001798343611881137
712,0.00017672378453426063,0.0008713760762475431,-0.0006946523208171129
713,7.948835991555825e-05,0.0002571479126345366,-0.000177659559994936
714,0.00016167292778845876,0.03079656884074211,-0.030634896829724312
715,0.0003450913936831057,4.655960583477281e-05,0.0002985317842103541
716,0.0001612820924492553,0.00900997407734394,-0.008848692290484905
717,4.36047776020132e-05,4.4601412810152397e-05,-9.96635208139196e-07
718,0.0001278697163797915,1.8485457985661924e-05,0.00010938425839412957
719,0.00033402047120034695,9.226431757269893e-06,0.00032479403307661414
720,5.278244316286873e-06,4.242794602760114e-05,-3.714970080181956e-05
721,2.499162746971706e-06,2.8225487724853338e-08,2.4709372610232094e-06
722,8.862366840389768e-09,2.4726142910935778e-08,-1.586377607054601e-08
723,9.997965122465757e-08,1.9553061747501488e-07,-9.55509662503573e-08
724,1.7926049977745606e-08,2.060083481580932e-08,-2.674784838063715e-09
725,3.2982843123363637e-08,1.4469473619271866e-08,1.851336861591335e-08
726,1.5909401795966005e-08,1.8388163880445063e-08,-2.478762084479058e-09
727,2.4896282369013534e-08,3.894405686821756e-09,2.1001877570370198e-08
728,4.70709071720421e-09,1.195128707109916e-08,-7.2441963538949494e-09
729,8.194067646627445e-09,1.7080452607842744e-08,-8.886384961215299e-09
730,1.3494537931535433e-08,3.655486224829474e-08,-2.3060323428580887e-08
731,4.64480365280906e-09,1.4778120949188178e-08,-1.0133317296379118e-08
732,1.109078162642163e-08,2.4843238577432203e-08,-1.3752456951010572e-08
733,1.4701306838560413e-08,8.0024546988966e-09,6.6988521396638134e-09
734,4.554337920126272e-06,2.537348791520344e-06,2.0169891286059283e-06
735,2.1153050866473677e-08,5.266440439299913e-08,-3.1511355302882293e-08
736,1.1764394969304703e-07,8.95080177087948e-07,-7.774362416057556e-07
737,1.778660953277722e-05,6.655973993474618e-05,-4.8773130401968956e-05
738,1.1197398563922434e-08,1.4255636671123284e-08,-3.0582381072008502e-09
739,5.4082192946225405e-06,8.224021257774439e-06,-2.8158019631518982e-06
740,8.470562534057535e-06,6.499819846794708e-06,1.9707426872628275e-06
741,2.3441856683348306e-05,1.1000942095051869e-06,2.2341762814903632e-05
742,3.819594894594047e-06,1.024989956022182e-06,2.7946048248850275e-06
743,3.5191351344110444e-06,3.6062445474271954e-08,3.483072759991046e-06
744,9.515559895589831e-07,3.024086709046969e-06,-2.0725306058011483e-06
745,2.4542862320231507e-06,2.8760923669324256e-06,-4.21806134909275e-07
746,1.7555146769154817e-05,4.203800926916301e-06,1.3351345842238516e-05
747,2.9815384550602175e-05,6.172509074531263e-06,2.364287502132356e-05
748,5.81466563787103e-09,1.619919345330345e-07,-1.561772648983606e-07
749,4.297963940302907e-08,3.745435242308304e-05,-3.7411373341456056e-05
750,8.1219928560472e-09,9.576514692355431e-09,-1.4545218363082313e-09
751,2.299091406143816e-08,1.1845147973588155e-08,1.1145766087850006e-08
752,2.6232218175437083e-08,6.707454147658609e-09,1.9524764027778474e-08
753,4.968730316079473e-09,5.54265167096446e-09,-5.739213548849875e-10
754,7.12961578663851e-10,1.2080431766037236e-08,-1.1367470520440293e-08
755,3.3941558452710296e-09,2.3476733446159415e-08,-2.008257737884378e-08
756,1.9792725236555953e-09,1.153120798846885e-08,-9.55193524276865e-09
757,1.576041164241815e-08,9.320089588982228e-09,6.440322053435921e-09
758,2.3097852519526896e-08,8.350347080465781e-09,1.4747505439061115e-08
759,8.729895917269914e-09,5.3462844817886435e-08,-4.473294978879494e-08
760,2.636858908999784e-08,1.2912838798229131e-08,1.3455750291768709e-08
761,3.093126643705091e-09,2.1709976039119283e-09,9.221290397931625e-10
762,1.4079499344177293e-08,1.9672608431164917e-08,-5.593109086987624e-09
763,5.161687965937745e-09,9.627778574383683e-09,-4.4660906084459384e-09
764,7.524897682742449e-08,4.140731135748865e-08,3.384166546993583e-08
765,1.2890880363158885e-08,4.6305757450681995e-08,-3.341487797570153e-08
766,3.3836975443790607e-09,1.8944096069617444e-08,-1.55603991913722e-08
767,2.470181925673387e-07,8.936169848539066e-08,1.576565011873754e-07
768,1.2611396371653427e-08,4.968533584559509e-09,7.642862343004708e-09
769,3.157053996005743e-08,1.388742845165325e-07,-1.0730374810918875e-07
770,8.007099836504494e-07,3.273545345905404e-08,7.679745408495364e-07
771,4.745667325778413e-08,4.000138460469316e-07,-3.525571798945748e-07
772,7.50205053634545e-09,1.170708063824577e-08,-4.20503010190032e-09
773,6.038596733759505e-09,3.5625666860994443e-09,2.4760300476600605e-09
