sample_idx,is_anchor,is_sim,cos_to_anchor,z_l2_to_anchor,true_digit,true_bin_label,pred_bin_label,same_digit_as_anchor,same_bin_as_anchor
419,0,0,0.7275048494338989,6.947723388671875,1,0,0,0,1
420,0,0,0.32520145177841187,7.20370626449585,4,0,0,0,1
421,0,0,0.8568981289863586,6.513270378112793,2,0,0,1,1
422,0,0,0.06159907579421997,6.520377159118652,9,1,1,0,0
423,0,0,0.8840292096138,5.8734893798828125,2,0,0,1,1
424,0,0,0.771877646446228,7.243610382080078,0,0,0,0,1
425,0,0,0.3152931034564972,6.769469738006592,4,0,0,0,1
426,0,0,0.38998350501060486,6.660956859588623,9,1,1,0,0
427,0,0,0.6819654703140259,6.977956295013428,1,0,0,0,1
428,0,0,0.31073474884033203,7.0257086753845215,4,0,0,0,1
429,0,0,0.6042367815971375,6.056715965270996,8,1,1,0,0
430,0,0,0.8332229256629944,6.76248836517334,1,0,0,0,1
431,0,0,0.8184370994567871,5.892704486846924,8,1,1,0,0
432,0,0,0.8362529277801514,7.073007583618164,4,0,0,0,1
433,0,0,0.22807377576828003,6.9924397468566895,5,1,1,0,0
434,0,0,0.3996374011039734,6.553225040435791,9,1,1,0,0
435,0,0,0.6083832383155823,6.176184177398682,8,1,1,0,0
436,0,0,0.5526278018951416,6.421723365783691,8,1,1,0,0
437,0,0,0.572537899017334,6.096138954162598,3,0,0,0,1
438,0,0,0.20695436000823975,6.713865756988525,7,1,1,0,0
439,0,0,0.7708907127380371,7.191648006439209,6,1,1,0,0
440,0,0,0.6260104775428772,7.168750286102295,0,0,0,0,1
441,0,0,0.6422179937362671,6.834320068359375,0,0,0,0,1
442,0,0,0.5825857520103455,6.819438934326172,3,0,0,0,1
443,0,0,0.7175350189208984,6.669227600097656,0,0,0,0,1
444,0,0,0.6241613626480103,6.6800537109375,2,0,0,1,1
445,0,0,0.4161384403705597,6.922574996948242,6,1,0,0,0
446,0,0,0.8557665348052979,8.791516304016113,6,1,1,0,0
447,0,0,0.509994626045227,6.6138224601745605,4,0,0,0,1
448,0,0,0.47957903146743774,7.866595268249512,9,1,1,0,0
449,0,0,0.6125226020812988,6.320362091064453,3,0,0,0,1
450,0,0,0.5970394015312195,6.208885192871094,3,0,0,0,1
451,0,0,0.22122737765312195,6.550835609436035,3,0,0,0,1
452,0,0,0.8280385136604309,6.400792121887207,2,0,0,1,1
453,0,0,0.7052299976348877,6.511360168457031,3,0,0,0,1
454,0,0,0.3141273558139801,6.682913303375244,9,1,1,0,0
455,0,0,0.7957382202148438,6.400946617126465,1,0,0,0,1
456,0,0,0.7819828987121582,6.215347766876221,2,0,0,1,1
457,0,0,0.7228407859802246,7.289463520050049,6,1,1,0,0
458,0,0,0.5942301750183105,6.618627548217773,8,1,1,0,0
459,0,0,0.7845588326454163,7.732406139373779,0,0,0,0,1
460,0,0,0.44655483961105347,7.38467264175415,5,1,1,0,0
461,0,0,0.8487541675567627,6.703574180603027,6,1,1,0,0
462,0,0,0.8912322521209717,9.46581745147705,6,1,1,0,0
463,0,1,0.9154655337333679,7.663304805755615,6,1,1,0,0
464,0,0,0.395988404750824,6.796954154968262,3,0,1,0,1
465,0,0,0.5708380937576294,6.29127836227417,8,1,1,0,0
466,0,0,0.5822474360466003,6.744531631469727,8,1,1,0,0
467,0,0,0.6350167393684387,5.3797383308410645,2,0,0,1,1
468,0,0,0.49528998136520386,6.315553665161133,7,1,1,0,0
469,0,0,0.568027138710022,6.235350608825684,5,1,1,0,0
470,0,0,0.5672014951705933,6.967504978179932,8,1,1,0,0
471,0,0,0.26849839091300964,6.8130598068237305,9,1,1,0,0
472,0,0,0.8367297649383545,6.150003910064697,6,1,1,0,0
473,0,0,0.6505113840103149,7.123906135559082,1,0,0,0,1
474,0,0,0.5796606540679932,6.528449535369873,8,1,1,0,0
475,0,0,0.561892032623291,7.187251567840576,4,0,0,0,1
476,0,0,0.7043771743774414,6.6569600105285645,1,0,0,0,1
477,0,0,0.8758323788642883,7.455965995788574,2,0,0,1,1
478,0,0,0.8629130125045776,6.518430233001709,5,1,1,0,0
479,0,0,0.38392746448516846,6.370782852172852,9,1,1,0,0
480,0,0,0.7335858345031738,6.789331912994385,1,0,0,0,1
481,0,0,0.1270163506269455,7.146456241607666,9,1,1,0,0
482,0,0,0.22341236472129822,7.02130651473999,7,1,1,0,0
483,0,0,0.3088209629058838,7.028621196746826,5,1,1,0,0
484,0,0,0.10462051630020142,7.188243389129639,4,0,0,0,1
485,0,0,0.7615511417388916,7.20968770980835,0,0,0,0,1
486,0,0,0.5554092526435852,7.114634037017822,8,1,0,0,0
487,0,0,0.40977516770362854,7.11207389831543,9,1,1,0,0
488,0,0,0.3226507902145386,6.5392351150512695,9,1,1,0,0
489,0,0,0.7727253437042236,6.749942779541016,1,0,0,0,1
490,0,0,0.5559713840484619,7.037248134613037,0,0,0,0,1
491,0,0,0.5425939559936523,7.0953545570373535,5,1,1,0,0
492,0,0,0.6981489658355713,7.118161201477051,2,0,0,1,1
493,0,0,0.5862488150596619,6.925443172454834,3,0,0,0,1
494,0,0,0.28649023175239563,6.211315631866455,7,1,1,0,0
495,0,0,0.6288917064666748,10.650577545166016,8,1,0,0,0
496,0,0,0.1457093358039856,6.770181655883789,9,1,1,0,0
497,0,0,0.5918230414390564,7.078915119171143,4,0,0,0,1
498,0,0,0.5464081764221191,6.4204020500183105,0,0,0,0,1
499,0,0,0.83393794298172,6.565244197845459,6,1,1,0,0
500,0,0,0.34932762384414673,6.53789758682251,3,0,0,0,1
501,0,0,0.5957212448120117,6.247054576873779,9,1,1,0,0
502,0,0,0.5353311896324158,6.798825263977051,5,1,1,0,0
503,0,1,0.9969391822814941,5.443476676940918,2,0,0,1,1
504,0,0,0.649425208568573,6.927902698516846,1,0,0,0,1
505,0,0,0.41061341762542725,5.749083042144775,3,0,0,0,1
506,0,0,0.712693452835083,6.770889759063721,1,0,0,0,1
507,0,0,0.6848607063293457,6.5602335929870605,3,0,1,0,1
508,0,0,0.6904399394989014,7.926450252532959,6,1,1,0,0
509,0,0,0.654892086982727,6.999864101409912,5,1,1,0,0
510,0,0,0.537075400352478,6.129333972930908,7,1,1,0,0
511,0,0,0.6000633239746094,7.0205488204956055,4,0,0,0,1
512,0,0,0.8213841319084167,5.880995273590088,2,0,0,1,1
513,0,1,0.9142038822174072,6.627749919891357,2,0,0,1,1
514,0,0,0.685615599155426,6.448803424835205,6,1,1,0,0
515,0,0,0.4782654047012329,6.660202980041504,3,0,0,0,1
516,0,0,0.8248551487922668,6.5355448722839355,2,0,0,1,1
517,0,0,0.8782286047935486,6.2502923011779785,6,1,1,0,0
518,0,0,0.3515813946723938,6.86175537109375,5,1,1,0,0
519,0,0,0.14653503894805908,7.145127296447754,4,0,0,0,1
520,0,0,0.6300951242446899,6.662885665893555,8,1,1,0,0
521,0,0,0.4865768849849701,6.950232028961182,9,1,1,0,0
522,0,0,0.3300444483757019,6.563248634338379,7,1,1,0,0
523,0,0,0.5809488892555237,7.084533214569092,1,0,0,0,1
524,0,0,0.6631653308868408,7.043964862823486,3,0,0,0,1
525,0,0,0.7275804281234741,7.325934886932373,0,0,0,0,1
526,0,0,0.5888012051582336,6.509916305541992,3,0,0,0,1
527,0,0,0.7471370697021484,6.527130126953125,8,1,1,0,0
528,0,0,0.7269392013549805,6.966914176940918,3,0,0,0,1
529,0,0,0.71529221534729,6.769601345062256,1,0,0,0,1
530,0,0,0.44229400157928467,6.653791904449463,9,1,0,0,0
531,0,0,0.8496257066726685,6.796118259429932,3,0,0,0,1
532,0,0,0.6441746354103088,6.7351975440979,4,0,0,0,1
533,0,0,0.3282533288002014,6.847924709320068,4,0,0,0,1
534,0,1,0.9471282362937927,6.674336910247803,6,1,1,0,0
535,0,0,0.42383676767349243,7.231306076049805,4,0,0,0,1
536,0,1,0.923309326171875,6.686870098114014,2,0,0,1,1
537,0,0,0.8610216379165649,6.581836700439453,1,0,0,0,1
538,0,0,0.6475635170936584,6.843838214874268,8,1,1,0,0
539,0,0,0.8736183047294617,7.56654691696167,2,0,0,1,1
540,0,0,0.707244873046875,6.7670207023620605,5,1,1,0,0
541,0,0,0.10551826655864716,7.213582515716553,4,0,0,0,1
542,0,0,0.8695069551467896,6.599945068359375,8,1,1,0,0
543,0,0,0.6402596235275269,6.665735721588135,8,1,0,0,0
544,0,0,0.2439599335193634,7.207250595092773,4,0,0,0,1
545,0,0,0.5800943374633789,7.135421276092529,0,0,0,0,1
546,0,0,0.7528078556060791,7.047454357147217,0,0,0,0,1
547,0,0,0.8199996948242188,7.67029333114624,2,0,0,1,1
548,0,0,0.6702035069465637,6.232269287109375,3,0,0,0,1
549,0,1,0.9133199453353882,8.38852310180664,2,0,0,1,1
550,0,0,0.41319769620895386,6.393414497375488,7,1,1,0,0
551,0,0,0.5516606569290161,6.736270427703857,7,1,0,0,0
552,0,0,0.6111063361167908,9.622053146362305,0,0,1,0,1
553,0,1,0.9549699425697327,5.839449405670166,8,1,1,0,0
554,0,0,0.29660579562187195,6.063304424285889,7,1,1,0,0
555,0,0,0.40492263436317444,7.2113037109375,4,0,0,0,1
556,0,0,0.4883378744125366,7.234762191772461,4,0,0,0,1
557,0,0,0.2641429305076599,6.344082355499268,7,1,1,0,0
558,0,0,0.18791209161281586,7.060901165008545,9,1,1,0,0
559,0,1,0.9342126846313477,6.324859142303467,6,1,1,0,0
560,0,0,0.303525447845459,6.518285274505615,9,1,1,0,0
561,0,0,0.6913027167320251,6.839916229248047,0,0,0,0,1
562,0,0,0.44773566722869873,6.756772994995117,9,1,1,0,0
563,0,0,0.6540221571922302,6.84675931930542,8,1,1,0,0
564,0,0,0.7721220254898071,6.721020698547363,0,0,0,0,1
565,0,0,0.23543065786361694,6.911374092102051,4,0,1,0,1
566,0,0,0.7260066270828247,6.294188499450684,6,1,1,0,0
567,0,0,0.7440683841705322,6.585484504699707,0,0,0,0,1
568,0,1,0.9716436266899109,7.390053749084473,6,1,1,0,0
569,0,0,0.6452025771141052,7.129810810089111,3,0,0,0,1
570,0,0,0.5512938499450684,6.925229549407959,5,1,1,0,0
571,0,0,0.35751983523368835,6.672796726226807,4,0,0,0,1
572,0,0,0.5617630481719971,6.851409435272217,8,1,1,0,0
573,0,1,0.9750696420669556,6.469412326812744,3,0,0,0,1
574,0,0,0.5538293123245239,6.553880214691162,3,0,0,0,1
575,0,0,0.18767127394676208,7.476933479309082,9,1,1,0,0
576,0,0,0.3297518491744995,6.659275054931641,3,0,0,0,1
577,0,0,0.14986929297447205,7.093511581420898,3,0,0,0,1
578,0,0,0.5407949090003967,6.075746059417725,3,0,1,0,1
579,0,0,0.3639802932739258,6.642703533172607,7,1,1,0,0
580,0,0,0.5742802023887634,6.748023509979248,8,1,1,0,0
581,0,0,0.7823107242584229,6.505471706390381,0,0,0,0,1
582,0,0,0.6792886853218079,6.835183620452881,8,1,0,0,0
583,0,0,0.7782683968544006,5.787665843963623,2,0,1,1,1
584,0,0,0.6635725498199463,6.904808521270752,1,0,0,0,1
585,0,0,0.13481047749519348,6.611147880554199,7,1,1,0,0
586,0,0,0.7175798416137695,7.675846576690674,0,0,0,0,1
587,0,1,0.9057742953300476,7.669590473175049,6,1,1,0,0
588,0,0,0.6197935342788696,7.405739784240723,5,1,1,0,0
589,0,0,0.1383775770664215,7.182466983795166,4,0,0,0,1
590,0,0,0.6728610396385193,6.670698642730713,3,0,0,0,1
591,0,0,0.8838686943054199,6.464589595794678,8,1,0,0,0
592,0,0,0.6249022483825684,8.474581718444824,0,0,0,0,1
593,0,0,0.47049853205680847,6.526876926422119,9,1,1,0,0
594,0,1,0.9661590456962585,7.066914081573486,6,1,1,0,0
595,0,0,0.847915530204773,6.598878860473633,3,0,0,0,1
596,0,0,0.6913056373596191,6.964205265045166,8,1,1,0,0
597,0,0,0.5713927149772644,6.8852972984313965,0,0,0,0,1
598,0,0,0.11110366880893707,7.418556213378906,9,1,1,0,0
599,0,0,0.07330603897571564,7.351161003112793,9,1,1,0,0
600,0,0,0.8964908123016357,6.720658779144287,6,1,1,0,0
601,0,0,0.6058133244514465,6.162899971008301,8,1,1,0,0
602,0,0,0.8760409355163574,7.062602996826172,6,1,1,0,0
603,0,0,0.6706213355064392,6.811999320983887,8,1,1,0,0
604,0,0,0.495374470949173,7.074808120727539,5,1,1,0,0
605,0,0,0.4098926782608032,6.471772193908691,7,1,1,0,0
606,0,0,0.6545443534851074,6.870606422424316,8,1,1,0,0
607,0,0,0.8531230092048645,6.67546272277832,6,1,1,0,0
608,0,0,0.7516603469848633,7.071461200714111,0,0,0,0,1
609,0,0,0.8464978337287903,5.453005313873291,2,0,0,1,1
610,0,0,0.6641573905944824,6.704216480255127,4,0,1,0,1
611,0,1,0.9696024656295776,6.916829586029053,0,0,0,0,1
612,0,1,0.9410073757171631,6.009921073913574,2,0,0,1,1
613,0,0,0.6988741755485535,6.535236358642578,2,0,1,1,1
614,0,0,0.4689592719078064,6.745341777801514,3,0,0,0,1
615,0,0,0.8448585271835327,6.932279586791992,1,0,0,0,1
616,0,0,0.29096847772598267,7.238714694976807,9,1,1,0,0
617,0,0,0.6508960127830505,6.124985218048096,7,1,1,0,0
618,0,0,0.6118165254592896,6.126659393310547,5,1,1,0,0
619,0,0,0.6918584108352661,6.552084445953369,1,0,1,0,1
620,0,0,0.8337410688400269,6.875119686126709,0,0,0,0,1
621,0,0,0.735120952129364,6.337316036224365,8,1,1,0,0
622,0,0,0.5954388976097107,7.085232257843018,4,0,0,0,1
623,0,0,0.728364109992981,6.084003925323486,6,1,1,0,0
624,0,0,0.7251009345054626,6.545004844665527,2,0,0,1,1
625,0,0,0.8924077749252319,6.736929893493652,6,1,1,0,0
626,0,0,0.3518563508987427,6.140258312225342,7,1,1,0,0
627,0,0,0.39452147483825684,6.697096347808838,9,1,0,0,0
628,0,0,0.25591397285461426,6.958054542541504,3,0,1,0,1
629,0,0,0.8233127593994141,6.996129512786865,2,0,0,1,1
630,0,0,0.17775484919548035,6.443727970123291,9,1,1,0,0
631,0,0,0.5950373411178589,6.430453777313232,8,1,1,0,0
632,0,1,0.9291879534721375,5.946953296661377,2,0,0,1,1
633,0,0,0.8511033058166504,6.835809230804443,2,0,0,1,1
634,0,0,0.1740165501832962,6.711780548095703,9,1,1,0,0
635,0,0,0.8929502964019775,6.832424163818359,2,0,0,1,1
636,0,0,0.09941904246807098,7.661153316497803,7,1,1,0,0
637,0,0,0.8469893932342529,6.772686004638672,3,0,0,0,1
638,0,0,0.2824421525001526,7.5502095222473145,5,1,1,0,0
639,0,0,0.4959796667098999,6.593020439147949,9,1,1,0,0
640,0,0,0.6627926230430603,6.934344291687012,1,0,0,0,1
641,0,0,0.6817513704299927,7.5109100341796875,8,1,1,0,0
642,0,0,0.45017245411872864,7.136526107788086,0,0,0,0,1
643,0,0,0.8693251609802246,6.1454620361328125,2,0,0,1,1
644,0,0,0.7998061180114746,6.62583065032959,0,0,0,0,1
645,0,0,0.6315786242485046,8.547209739685059,5,1,1,0,0
646,0,0,0.8401316404342651,6.513184547424316,2,0,0,1,1
647,0,0,0.6646372675895691,6.898916721343994,1,0,0,0,1
648,0,0,0.43204182386398315,6.596978664398193,3,0,0,0,1
649,0,0,0.19944465160369873,6.700027942657471,7,1,1,0,0
650,0,0,0.731876015663147,7.070993900299072,6,1,1,0,0
651,0,0,0.11024194955825806,8.093379020690918,7,1,1,0,0
652,0,0,0.6689408421516418,6.864226341247559,1,0,0,0,1
653,0,1,0.9306576251983643,6.224585056304932,2,0,0,1,1
654,0,0,0.6626936793327332,7.29670524597168,5,1,1,0,0
655,0,0,0.5705717206001282,6.212520599365234,8,1,1,0,0
656,0,0,0.6864602565765381,6.990828514099121,0,0,0,0,1
657,0,0,0.4543006122112274,6.576662540435791,3,0,0,0,1
658,0,0,0.19490110874176025,8.533411026000977,7,1,1,0,0
659,0,0,0.4030895531177521,6.841254234313965,2,0,1,1,1
660,0,0,0.48049914836883545,7.204341888427734,4,0,0,0,1
661,0,0,0.6655024886131287,6.981370449066162,0,0,0,0,1
662,0,0,0.10102996975183487,7.73057746887207,9,1,1,0,0
663,0,0,0.6827367544174194,6.8266377449035645,1,0,0,0,1
664,0,0,0.5870758891105652,7.619757652282715,8,1,1,0,0
665,0,1,0.9469521641731262,6.6938629150390625,6,1,1,0,0
666,0,0,0.2234688401222229,6.790362358093262,7,1,1,0,0
667,0,0,0.6468535661697388,6.797976493835449,7,1,1,0,0
668,0,0,0.3691035509109497,6.695467472076416,4,0,0,0,1
669,0,0,0.5453760623931885,6.684567928314209,3,0,0,0,1
670,0,0,0.44870224595069885,7.201547145843506,4,0,0,0,1
671,0,0,0.6391671895980835,6.904189586639404,9,1,1,0,0
672,0,0,0.818689227104187,6.70620059967041,1,0,0,0,1
673,0,0,0.4356108605861664,6.934391021728516,9,1,1,0,0
674,0,0,0.7064909934997559,6.175926685333252,5,1,1,0,0
675,0,0,0.6890946626663208,6.867872714996338,1,0,0,0,1
676,0,0,0.43906715512275696,6.1997761726379395,7,1,1,0,0
677,0,1,0.9412970542907715,6.664702415466309,3,0,0,0,1
678,0,0,0.31246939301490784,6.75698709487915,9,1,1,0,0
679,0,0,0.38598716259002686,6.421294212341309,7,1,1,0,0
680,0,0,0.8417292833328247,6.587657451629639,6,1,1,0,0
681,0,0,0.2166902720928192,7.076231479644775,9,1,1,0,0
682,0,0,0.7060019373893738,6.877322673797607,1,0,0,0,1
683,0,0,0.7875065803527832,6.624594688415527,3,0,0,0,1
684,0,0,0.6957938075065613,6.874815464019775,7,1,0,0,0
685,0,0,0.5714997053146362,6.881221771240234,8,1,1,0,0
686,0,0,0.5220159888267517,6.259635925292969,3,0,0,0,1
687,0,0,0.49211686849594116,6.41328763961792,3,0,0,0,1
688,0,0,0.6542246341705322,7.820653438568115,6,1,1,0,0
689,0,0,0.36251339316368103,6.966899871826172,7,1,1,0,0
690,0,0,0.8763303756713867,7.1827874183654785,2,0,0,1,1
691,0,0,0.6611372828483582,6.794970512390137,8,1,0,0,0
692,0,0,0.4965239465236664,7.297177314758301,5,1,1,0,0
693,0,0,0.6638675332069397,6.023565292358398,8,1,1,0,0
694,0,0,0.41593027114868164,7.212247848510742,5,1,0,0,0
695,0,0,0.6259458661079407,6.669633388519287,1,0,0,0,1
696,0,0,0.7435763478279114,6.86807107925415,1,0,0,0,1
697,0,0,0.42610782384872437,6.963235855102539,4,0,0,0,1
698,0,0,0.29841306805610657,7.213164329528809,4,0,0,0,1
699,0,0,0.3647049069404602,6.993399143218994,3,0,0,0,1
700,0,0,0.6806806921958923,7.043179035186768,1,0,0,0,1
701,0,0,0.5557647943496704,11.14529800415039,0,0,0,0,1
702,0,0,0.527631402015686,6.157476425170898,7,1,1,0,0
703,0,0,0.3637097179889679,6.478719711303711,7,1,1,0,0
704,0,0,0.4634021818637848,8.359267234802246,0,0,0,0,1
705,0,0,0.1243850514292717,6.663580417633057,7,1,1,0,0
706,0,0,0.11652059853076935,7.284306049346924,9,1,1,0,0
707,0,0,0.5621002316474915,6.6002397537231445,4,0,1,0,1
708,0,0,0.056709256023168564,7.209601879119873,4,0,0,0,1
709,0,0,0.6329395771026611,8.212944984436035,8,1,1,0,0
710,0,0,0.5483555197715759,6.497938632965088,5,1,1,0,0
711,0,0,0.45885735750198364,7.05063009262085,5,1,1,0,0
712,0,0,0.6108142137527466,6.603962421417236,4,0,0,0,1
713,0,0,0.7460250854492188,7.0998406410217285,0,0,0,0,1
714,0,0,0.7444639205932617,6.6697916984558105,8,1,1,0,0
715,0,0,0.7050151824951172,5.808271408081055,2,0,0,1,1
716,0,0,0.7238132357597351,6.813701152801514,1,0,0,0,1
717,0,0,0.6113189458847046,6.9757161140441895,0,0,0,0,1
718,0,0,0.6388696432113647,5.63548469543457,8,1,1,0,0
719,0,0,0.5403123497962952,7.1999592781066895,4,0,0,0,1
720,0,1,0.9226065874099731,6.317764759063721,5,1,1,0,0
721,0,0,0.7756161093711853,6.888555526733398,0,0,0,0,1
722,0,0,0.21923717856407166,7.128275394439697,4,0,0,0,1
723,0,0,0.46729445457458496,6.724678993225098,0,0,0,0,1
724,0,0,0.8022866249084473,6.605458736419678,6,1,1,0,0
725,0,0,0.8058822154998779,6.754347801208496,1,0,0,0,1
726,0,0,0.6499229073524475,6.969074726104736,7,1,1,0,0
727,0,0,0.5198599100112915,5.848302841186523,3,0,0,0,1
728,0,0,0.7821488380432129,5.730397701263428,2,0,0,1,1
729,0,0,0.7343408465385437,7.8641204833984375,6,1,1,0,0
730,0,0,0.20259931683540344,8.074115753173828,7,1,1,0,0
731,0,1,0.9554650187492371,5.289178371429443,2,0,0,1,1
732,0,0,0.8937573432922363,6.4604926109313965,6,1,1,0,0
733,0,0,0.11974276602268219,6.995663642883301,9,1,1,0,0
734,0,0,0.7549000382423401,6.493349075317383,3,0,0,0,1
735,0,0,0.7387125492095947,6.867992401123047,1,0,0,0,1
736,0,0,0.580400288105011,6.187648773193359,4,0,0,0,1
737,0,0,0.858889102935791,7.498593807220459,6,1,1,0,0
738,0,0,0.5967651605606079,7.2757887840271,2,0,0,1,1
739,0,0,0.6528706550598145,7.662034511566162,5,1,1,0,0
740,0,0,0.14458584785461426,7.939691543579102,4,0,1,0,1
741,0,0,0.7644187808036804,5.940894603729248,2,0,1,1,1
742,0,0,0.44485270977020264,8.752943992614746,0,0,0,0,1
743,0,0,0.828504741191864,7.307577610015869,6,1,1,0,0
744,0,1,0.9654176831245422,6.4733405113220215,2,0,0,1,1
745,0,0,0.5345908403396606,6.315879821777344,1,0,0,0,1
746,0,0,0.2370414435863495,7.1217498779296875,7,1,1,0,0
747,0,0,0.17689789831638336,7.012173175811768,3,0,0,0,1
748,0,0,0.5294995307922363,7.419579982757568,4,0,0,0,1
749,0,0,0.7277857065200806,6.8822832107543945,1,0,0,0,1
750,0,0,0.7871334552764893,7.2267374992370605,0,0,0,0,1
751,0,0,0.585971474647522,6.918868541717529,5,1,1,0,0
752,0,0,0.5588503479957581,7.1587347984313965,4,0,0,0,1
753,0,0,0.5693954229354858,5.778085231781006,3,0,0,0,1
754,0,0,0.8030624985694885,6.663153648376465,1,0,0,0,1
755,0,0,0.6649006009101868,7.067176818847656,1,0,0,0,1
756,0,0,0.4516971707344055,5.992238521575928,7,1,1,0,0
757,0,0,0.4625622630119324,7.217447757720947,4,0,0,0,1
758,0,0,0.3457283079624176,6.381985664367676,9,1,1,0,0
759,0,0,0.41018104553222656,6.262481689453125,9,1,1,0,0
760,0,0,0.5474382638931274,7.0102219581604,4,0,0,0,1
761,0,0,0.5962371230125427,7.917822360992432,8,1,1,0,0
762,0,0,0.6620093584060669,7.198793888092041,4,0,0,0,1
763,0,0,0.7600549459457397,6.559342861175537,0,0,0,0,1
764,0,0,0.7565714716911316,5.711269378662109,2,0,0,1,1
765,0,0,0.31157734990119934,7.214816570281982,4,0,0,0,1
766,0,0,0.6594609022140503,10.446001052856445,5,1,1,0,0
767,0,0,0.7550773620605469,6.5983052253723145,1,0,0,0,1
768,0,0,0.7685590982437134,6.656100273132324,1,0,0,0,1
769,0,0,0.844408392906189,7.282899379730225,6,1,1,0,0
770,0,0,0.4357544779777527,7.237539291381836,4,0,0,0,1
771,0,0,0.08281126618385315,8.094579696655273,7,1,1,0,0
772,0,0,0.6812523603439331,6.862517356872559,1,0,0,0,1
773,0,0,0.08576402068138123,7.220320701599121,9,1,1,0,0
774,0,0,0.35755831003189087,7.028317928314209,4,0,0,0,1
775,0,1,0.9388395547866821,6.26440954208374,2,0,0,1,1
776,0,0,0.4640873074531555,7.164158344268799,4,0,0,0,1
777,0,0,0.654125988483429,6.91791296005249,1,0,0,0,1
778,0,0,0.7387456893920898,7.653100490570068,5,1,1,0,0
779,0,0,0.4547356963157654,6.900330543518066,5,1,1,0,0
780,0,0,0.6372891068458557,7.102878093719482,3,0,0,0,1
781,0,1,0.9248048067092896,6.579034805297852,8,1,1,0,0
782,0,0,0.8607500791549683,6.693070888519287,3,0,0,0,1
783,0,0,0.6894108653068542,6.981129169464111,1,0,0,0,1
784,0,0,0.6547203063964844,7.135281562805176,4,0,0,0,1
785,0,0,0.6875265836715698,6.468017101287842,5,1,1,0,0
786,0,1,0.9438403844833374,7.0478105545043945,6,1,1,0,0
787,0,0,0.617268443107605,6.3764190673828125,8,1,1,0,0
788,0,0,0.24938330054283142,6.644869804382324,9,1,1,0,0
789,0,0,0.30329668521881104,6.971207618713379,4,0,0,0,1
790,0,0,0.6510838866233826,6.543837547302246,1,0,0,0,1
791,0,0,0.391236811876297,6.759921073913574,5,1,1,0,0
792,0,0,0.4740319848060608,6.924220561981201,3,0,0,0,1
793,0,0,0.7044411897659302,5.789699077606201,8,1,1,0,0
794,0,0,0.5455367565155029,8.034895896911621,0,0,0,0,1
795,0,1,0.9008723497390747,6.816799163818359,3,0,0,0,1
796,0,1,0.9122997522354126,7.8512864112854,2,0,0,1,1
797,0,0,0.48095273971557617,6.95797872543335,5,1,1,0,0
798,0,0,0.6912728548049927,7.004003524780273,1,0,0,0,1
799,0,0,0.7867071628570557,7.126770973205566,2,0,0,1,1
800,0,0,0.763662576675415,7.195384502410889,8,1,1,0,0
801,0,0,0.696163535118103,6.481278419494629,3,0,0,0,1
802,0,0,0.3070988357067108,7.202967166900635,4,0,0,0,1
803,0,0,0.6136511564254761,7.221531867980957,4,0,0,0,1
804,0,0,0.8550772666931152,6.584766864776611,0,0,0,0,1
805,0,0,0.5463157296180725,6.4231061935424805,8,1,1,0,0
806,0,0,0.6877691149711609,5.998649597167969,8,1,1,0,0
807,0,0,0.7652020454406738,6.474355220794678,3,0,0,0,1
808,0,0,0.8886469602584839,6.3877739906311035,3,0,0,0,1
809,0,0,0.6644188165664673,7.023420810699463,1,0,0,0,1
810,0,0,0.5781260132789612,5.954264163970947,7,1,1,0,0
811,0,0,0.3156287372112274,6.4780378341674805,3,0,0,0,1
812,0,0,0.7383369207382202,7.603845596313477,5,1,1,0,0
813,0,0,0.5265873670578003,6.1677350997924805,9,1,1,0,0
814,0,1,0.9509164094924927,6.437355041503906,6,1,1,0,0
815,0,0,0.6933667659759521,6.008782386779785,3,0,0,0,1
816,0,0,0.8290634155273438,7.622602939605713,2,0,0,1,1
817,0,0,0.831264853477478,6.637335777282715,6,1,1,0,0
818,0,0,0.7596790790557861,6.846158027648926,1,0,0,0,1
819,0,0,0.7018892765045166,6.702714443206787,3,0,0,0,1
820,0,0,0.8300336003303528,8.149048805236816,6,1,1,0,0
821,0,0,0.7723678350448608,7.168699264526367,0,0,0,0,1
822,0,0,0.14600813388824463,8.301264762878418,7,1,1,0,0
823,0,0,0.5569080710411072,9.402409553527832,2,0,0,1,1
824,0,0,0.8117111325263977,6.685665607452393,1,0,0,0,1
825,0,0,0.07733435183763504,6.551092147827148,7,1,1,0,0
826,0,0,0.775982141494751,6.745035171508789,1,0,0,0,1
827,0,0,0.4685148000717163,7.180416107177734,4,0,0,0,1
828,0,0,0.8468017578125,6.437616348266602,2,0,0,1,1
829,0,0,0.5375205874443054,6.770785331726074,4,0,1,0,1
830,0,0,0.6866422891616821,7.146246433258057,2,0,0,1,1
831,0,0,0.6031198501586914,6.703469276428223,1,0,0,0,1
832,0,0,0.2837424576282501,6.689819812774658,7,1,1,0,0
833,0,0,0.2663900554180145,7.175023078918457,9,1,1,0,0
834,0,1,0.9368879795074463,8.070677757263184,6,1,1,0,0
835,0,0,0.7659749388694763,6.6580586433410645,1,0,0,0,1
836,0,0,0.8691504001617432,6.584535121917725,1,0,0,0,1
837,0,0,0.7554988265037537,6.2028093338012695,2,0,0,1,1
838,0,0,0.06330812722444534,7.183481693267822,4,0,0,0,1
839,0,0,0.5980751514434814,8.022433280944824,8,1,1,0,0
