sample_idx,is_anchor,is_sim,cos_to_anchor,z_l2_to_anchor,true_digit,true_bin_label,pred_bin_label,same_digit_as_anchor,same_bin_as_anchor
418,0,1,0.955193042755127,5.253452301025391,2,0,0,1,1
419,0,0,0.24882887303829193,7.105217456817627,1,0,0,0,1
420,0,0,0.010458865202963352,7.334616661071777,4,0,0,0,1
421,0,0,0.6474362015724182,6.812241077423096,2,0,0,1,1
422,0,0,0.06584956496953964,6.588865756988525,9,1,1,0,0
423,0,0,0.506320595741272,5.401689052581787,2,0,0,1,1
424,0,0,0.7981714606285095,7.01708459854126,0,0,0,0,1
425,0,0,0.11149590462446213,7.282677173614502,4,0,0,0,1
426,0,0,0.08182524889707565,6.778451442718506,9,1,1,0,0
427,0,0,0.03618588298559189,7.244633674621582,1,0,0,0,1
428,0,0,0.021753840148448944,7.226737976074219,4,0,0,0,1
429,0,0,0.5845630764961243,6.34858512878418,8,1,1,0,0
430,0,0,0.5500577688217163,7.0143351554870605,1,0,0,0,1
431,0,0,0.836650013923645,5.965607166290283,8,1,1,0,0
432,0,0,0.2738557457923889,7.052546501159668,4,0,0,0,1
433,0,0,0.003632897976785898,7.893401622772217,5,1,1,0,0
434,0,0,0.11373177170753479,6.674975872039795,9,1,1,0,0
435,0,0,0.08575495332479477,6.088902950286865,8,1,1,0,0
436,0,0,0.030170775949954987,6.761086463928223,8,1,1,0,0
437,0,0,0.05543227866292,6.542636394500732,3,0,0,0,1
438,0,0,0.031526561826467514,7.029338836669922,7,1,1,0,0
439,0,0,0.42551878094673157,7.100201606750488,6,1,1,0,0
440,0,0,0.06007037311792374,11.865327835083008,0,0,0,0,1
441,0,0,0.16593384742736816,6.919831275939941,0,0,0,0,1
442,0,0,0.0693960189819336,6.605231761932373,3,0,0,0,1
443,0,0,0.299029141664505,6.757551193237305,0,0,0,0,1
444,0,0,0.40976905822753906,7.023965835571289,2,0,0,1,1
445,0,0,0.1442371904850006,7.260181427001953,6,1,0,0,0
446,0,1,0.8633044958114624,8.63927173614502,6,1,1,0,0
447,0,0,0.0287494994699955,6.84745979309082,4,0,1,0,1
448,0,0,0.054098088294267654,7.33867073059082,9,1,1,0,0
449,0,0,0.009451815858483315,10.20858097076416,3,0,0,0,1
450,0,0,0.04796578735113144,6.158463478088379,3,0,0,0,1
451,0,0,0.05302601307630539,6.965260982513428,3,0,0,0,1
452,0,0,0.6302967667579651,6.552801132202148,2,0,0,1,1
453,0,0,0.6446236371994019,7.626835823059082,3,0,0,0,1
454,0,0,0.020146219059824944,6.818760871887207,9,1,1,0,0
455,0,0,0.5551056265830994,6.552595138549805,1,0,0,0,1
456,0,1,0.9285174012184143,6.376991271972656,2,0,0,1,1
457,0,0,0.09389625489711761,8.156854629516602,6,1,1,0,0
458,0,0,0.11796154826879501,6.6370697021484375,8,1,1,0,0
459,0,1,0.8661796450614929,7.373253345489502,0,0,0,0,1
460,0,0,0.01482975110411644,7.44412899017334,5,1,1,0,0
461,0,0,0.23488786816596985,8.071951866149902,6,1,1,0,0
462,0,0,0.3592360019683838,9.828706741333008,6,1,1,0,0
463,0,0,0.346737802028656,8.003460884094238,6,1,1,0,0
464,0,0,0.04622531682252884,7.348579406738281,3,0,0,0,1
465,0,0,0.07488957047462463,6.707794666290283,8,1,1,0,0
466,0,0,0.066008560359478,6.87350606918335,8,1,1,0,0
467,0,0,0.4320428967475891,5.539750099182129,2,0,0,1,1
468,0,0,0.06680308282375336,6.383266925811768,7,1,1,0,0
469,0,0,0.04090410843491554,7.5860819816589355,5,1,1,0,0
470,0,0,0.17698116600513458,7.759538650512695,8,1,1,0,0
471,0,0,0.061343275010585785,6.940992832183838,9,1,1,0,0
472,0,0,0.262807160615921,6.451676845550537,6,1,1,0,0
473,0,0,0.043615229427814484,7.3093156814575195,1,0,0,0,1
474,0,0,0.060840729624032974,9.158586502075195,8,1,1,0,0
475,0,0,0.09963556379079819,7.214217185974121,4,0,0,0,1
476,0,0,0.05770751088857651,6.897433280944824,1,0,0,0,1
477,0,0,0.7010639905929565,6.835773944854736,2,0,0,1,1
478,0,0,0.17530745267868042,6.595300197601318,5,1,1,0,0
479,0,0,0.2906920611858368,6.263096809387207,9,1,1,0,0
480,0,0,0.5617950558662415,6.917332649230957,1,0,0,0,1
481,0,0,0.0745144858956337,6.953256607055664,9,1,1,0,0
482,0,0,0.02422644942998886,7.588822364807129,7,1,1,0,0
483,0,0,0.011159278452396393,7.210201740264893,5,1,1,0,0
484,0,0,0.05948023498058319,7.235742568969727,4,0,0,0,1
485,0,0,0.626775324344635,7.466944217681885,0,0,0,0,1
486,0,0,0.018798790872097015,7.239290237426758,8,1,0,0,0
487,0,0,0.014202844351530075,8.071732521057129,9,1,1,0,0
488,0,0,0.05799274519085884,6.665127754211426,9,1,1,0,0
489,0,0,0.578441321849823,6.8808369636535645,1,0,0,0,1
490,0,0,0.025578128173947334,7.2259087562561035,0,0,0,0,1
491,0,0,0.11203169077634811,7.012886047363281,5,1,1,0,0
492,0,0,0.5704452991485596,6.985091209411621,2,0,0,1,1
493,0,0,0.8206478357315063,8.911934852600098,3,0,0,0,1
494,0,0,0.030858255922794342,6.404505252838135,7,1,1,0,0
495,0,0,0.8084501028060913,10.41823673248291,8,1,0,0,0
496,0,0,0.10589724034070969,7.0089521408081055,9,1,1,0,0
497,0,0,0.10300963371992111,7.171338081359863,4,0,0,0,1
498,0,0,0.10621913522481918,6.515323638916016,0,0,0,0,1
499,0,0,0.5034809112548828,6.737266540527344,6,1,1,0,0
500,0,0,0.2593036890029907,6.213427543640137,3,0,0,0,1
501,0,0,0.25863921642303467,7.043859481811523,9,1,1,0,0
502,0,0,0.06241811439394951,7.109708786010742,5,1,1,0,0
503,0,1,0.9626840949058533,5.093023777008057,2,0,0,1,1
504,0,0,0.2067544311285019,7.084646224975586,1,0,0,0,1
505,0,0,0.08144039660692215,6.966739177703857,3,0,0,0,1
506,0,0,0.5150974988937378,6.892890453338623,1,0,0,0,1
507,0,0,0.034923359751701355,6.727871417999268,3,0,0,0,1
508,0,0,0.23348984122276306,7.908468246459961,6,1,1,0,0
509,0,0,0.12543652951717377,7.60701847076416,5,1,1,0,0
510,0,0,0.0285511277616024,5.968142986297607,7,1,1,0,0
511,0,0,0.046045295894145966,7.254366397857666,4,0,0,0,1
512,0,0,0.5814101696014404,5.991874694824219,2,0,0,1,1
513,0,0,0.48128581047058105,5.910287380218506,2,0,0,1,1
514,0,0,0.33211496472358704,6.094375133514404,6,1,1,0,0
515,0,0,0.220782071352005,6.881519317626953,3,0,0,0,1
516,0,0,0.6984264254570007,6.722748756408691,2,0,0,1,1
517,0,0,0.241332545876503,7.189953804016113,6,1,1,0,0
518,0,0,0.01728951185941696,6.956830978393555,5,1,1,0,0
519,0,0,0.07026485353708267,7.308509826660156,4,0,0,0,1
520,0,0,0.21978382766246796,7.060998916625977,8,1,1,0,0
521,0,0,0.1370237171649933,7.222269535064697,9,1,1,0,0
522,0,0,0.033838775008916855,7.245784759521484,7,1,1,0,0
523,0,0,0.4601820707321167,7.194889545440674,1,0,0,0,1
524,0,0,0.052365370094776154,7.1868157386779785,3,0,0,0,1
525,0,0,0.8018139004707336,7.304460048675537,0,0,0,0,1
526,0,0,0.18403112888336182,6.769121170043945,3,0,0,0,1
527,0,0,0.0917583703994751,10.387423515319824,8,1,1,0,0
528,0,0,0.10053444653749466,6.883306980133057,3,0,0,0,1
529,0,0,0.09032867848873138,7.013424873352051,1,0,0,0,1
530,0,0,0.18307024240493774,6.8399338722229,9,1,1,0,0
531,0,0,0.42160266637802124,6.780294895172119,3,0,0,0,1
532,0,0,0.053645215928554535,7.0576934814453125,4,0,0,0,1
533,0,0,0.13510963320732117,7.298320770263672,4,0,0,0,1
534,0,0,0.3178483843803406,7.653218746185303,6,1,1,0,0
535,0,0,0.027773836627602577,7.362256050109863,4,0,0,0,1
536,0,0,0.4682697057723999,7.1495747566223145,2,0,0,1,1
537,0,0,0.5803284645080566,6.927969932556152,1,0,0,0,1
538,0,0,0.5475350618362427,6.967141151428223,8,1,1,0,0
539,0,1,0.8880614638328552,7.515041351318359,2,0,0,1,1
540,0,0,0.17080171406269073,7.357467174530029,5,1,1,0,0
541,0,0,0.08286252617835999,7.20224666595459,4,0,0,0,1
542,0,0,0.7127022743225098,6.695894241333008,8,1,1,0,0
543,0,0,0.2779138684272766,6.4620161056518555,8,1,1,0,0
544,0,0,0.0740790143609047,7.313090801239014,4,0,0,0,1
545,0,0,0.07473170757293701,7.269872665405273,0,0,0,0,1
546,0,0,0.34807538986206055,7.126026630401611,0,0,0,0,1
547,0,0,0.6756393313407898,8.253259658813477,2,0,0,1,1
548,0,0,0.05939719080924988,6.2742743492126465,3,0,0,0,1
549,0,0,0.7589458227157593,6.954388618469238,2,0,0,1,1
550,0,0,0.08905962109565735,6.5682597160339355,7,1,1,0,0
551,0,0,0.18810322880744934,6.717075347900391,7,1,1,0,0
552,0,0,0.15775509178638458,9.256474494934082,0,0,0,0,1
553,0,0,0.7564513683319092,6.096491813659668,8,1,1,0,0
554,0,0,0.0174393467605114,6.199125289916992,7,1,1,0,0
555,0,0,0.04700937867164612,7.275056838989258,4,0,0,0,1
556,0,0,0.09689414501190186,7.310647964477539,4,0,0,0,1
557,0,0,0.07066556811332703,7.2447686195373535,7,1,1,0,0
558,0,0,0.062269341200590134,7.268993854522705,9,1,1,0,0
559,0,0,0.23813647031784058,6.417755603790283,6,1,1,0,0
560,0,0,0.06603772193193436,6.643969535827637,9,1,1,0,0
561,0,0,0.40821951627731323,6.851938724517822,0,0,0,0,1
562,0,0,0.1599319577217102,6.813190460205078,9,1,1,0,0
563,0,0,0.12616436183452606,7.036406993865967,8,1,1,0,0
564,0,0,0.4238564372062683,7.000138759613037,0,0,0,0,1
565,0,0,0.0466010607779026,7.170720100402832,4,0,0,0,1
566,0,0,0.18804557621479034,6.4131879806518555,6,1,1,0,0
567,0,0,0.34286004304885864,6.742985725402832,0,0,0,0,1
568,0,0,0.4224858283996582,8.19113540649414,6,1,1,0,0
569,0,0,0.024474024772644043,7.3556342124938965,3,0,0,0,1
570,0,0,0.016847096383571625,8.314669609069824,5,1,1,0,0
571,0,0,0.026097506284713745,7.142866134643555,4,0,0,0,1
572,0,0,0.04548227787017822,7.08767557144165,8,1,1,0,0
573,0,0,0.5502839088439941,6.6156816482543945,3,0,0,0,1
574,0,0,0.6800352334976196,6.836774826049805,3,0,0,0,1
575,0,0,0.03941197320818901,7.620063781738281,9,1,1,0,0
576,0,0,0.05227180942893028,6.872318744659424,3,0,0,0,1
577,0,0,0.05275068059563637,7.334701061248779,3,0,0,0,1
578,0,0,0.05212990939617157,7.082674503326416,3,0,0,0,1
579,0,0,0.014050780795514584,6.729393482208252,7,1,1,0,0
580,0,0,0.05516080930829048,8.729146957397461,8,1,1,0,0
581,0,0,0.1030166745185852,7.6110920906066895,0,0,0,0,1
582,0,1,0.865013837814331,7.294278621673584,8,1,0,0,0
583,0,0,0.7823801040649414,5.792403221130371,2,0,1,1,1
584,0,0,0.024040494114160538,7.2768683433532715,1,0,0,0,1
585,0,0,0.07210176438093185,6.757805347442627,7,1,1,0,0
586,0,0,0.5429635643959045,7.792933940887451,0,0,0,0,1
587,0,0,0.32077091932296753,8.51910400390625,6,1,1,0,0
588,0,0,0.05191967636346817,9.40627670288086,5,1,1,0,0
589,0,0,0.09913186728954315,7.266985893249512,4,0,0,0,1
590,0,0,0.6335423588752747,8.114969253540039,3,0,0,0,1
591,0,0,0.5623956918716431,6.815919399261475,8,1,0,0,0
592,0,0,0.128017395734787,8.186100006103516,0,0,0,0,1
593,0,0,0.038478609174489975,6.744365692138672,9,1,1,0,0
594,0,0,0.39732301235198975,8.060537338256836,6,1,1,0,0
595,0,0,0.27621179819107056,6.771595478057861,3,0,0,0,1
596,0,0,0.2512491047382355,6.6169209480285645,8,1,1,0,0
597,0,0,0.007130798418074846,8.248488426208496,0,0,0,0,1
598,0,0,0.04574889317154884,8.235361099243164,9,1,1,0,0
599,0,0,0.08452774584293365,6.651662349700928,9,1,1,0,0
600,0,0,0.3562161326408386,6.9526519775390625,6,1,1,0,0
601,0,0,0.08209708333015442,6.220591068267822,8,1,1,0,0
602,0,0,0.3211960196495056,8.055123329162598,6,1,1,0,0
603,0,0,0.14569994807243347,7.011849880218506,8,1,1,0,0
604,0,0,0.024408161640167236,7.790436267852783,5,1,1,0,0
605,0,0,0.06095976382493973,6.635055065155029,7,1,1,0,0
606,0,0,0.8471763134002686,7.405818939208984,8,1,1,0,0
607,0,0,0.2753300964832306,7.503936767578125,6,1,1,0,0
608,0,1,0.9084401726722717,7.261527061462402,0,0,0,0,1
609,0,1,0.9038934111595154,5.599081516265869,2,0,0,1,1
610,0,0,0.2771584987640381,6.807172775268555,4,0,0,0,1
611,0,0,0.5291511416435242,7.1822710037231445,0,0,0,0,1
612,0,0,0.3287506103515625,6.853785037994385,2,0,0,1,1
613,0,0,0.2534130811691284,6.804413795471191,2,0,1,1,1
614,0,0,0.1187787726521492,6.9568023681640625,3,0,0,0,1
615,0,0,0.5292381644248962,8.197978973388672,1,0,0,0,1
616,0,0,0.05254732072353363,7.554269790649414,9,1,1,0,0
617,0,0,0.15187117457389832,6.047316074371338,7,1,1,0,0
618,0,0,0.1563718616962433,6.258865833282471,5,1,1,0,0
619,0,0,0.020710760727524757,7.167764663696289,1,0,0,0,1
620,0,0,0.15501177310943604,6.934327125549316,0,0,0,0,1
621,0,0,0.4253624379634857,6.66480016708374,8,1,1,0,0
622,0,0,0.0674770325422287,7.319770336151123,4,0,0,0,1
623,0,0,0.14864367246627808,7.547484874725342,6,1,1,0,0
624,0,0,0.7631014585494995,7.18296480178833,2,0,0,1,1
625,0,0,0.13204222917556763,7.006324291229248,6,1,1,0,0
626,0,0,0.03901994973421097,6.303064346313477,7,1,1,0,0
627,0,0,0.19648078083992004,6.414058208465576,9,1,1,0,0
628,0,0,0.08838649839162827,7.038411617279053,3,0,0,0,1
629,0,0,0.4265577793121338,6.970449924468994,2,0,0,1,1
630,0,0,0.13291488587856293,6.565569877624512,9,1,1,0,0
631,0,0,0.4525403380393982,6.287008762359619,8,1,1,0,0
632,0,0,0.6915372610092163,5.325149059295654,2,0,0,1,1
633,0,1,0.9733474254608154,6.7645487785339355,2,0,0,1,1
634,0,0,0.050537653267383575,6.876760959625244,9,1,1,0,0
635,0,0,0.6800348162651062,6.993455410003662,2,0,0,1,1
636,0,0,0.0045660920441150665,8.164083480834961,7,1,1,0,0
637,0,0,0.33500248193740845,6.889493465423584,3,0,0,0,1
638,0,0,0.005872922949492931,8.039322853088379,5,1,1,0,0
639,0,0,0.05590622127056122,6.899473667144775,9,1,1,0,0
640,0,0,0.021519826725125313,7.314504623413086,1,0,0,0,1
641,0,0,0.5534271001815796,7.8472065925598145,8,1,1,0,0
642,0,0,0.007496810518205166,8.397424697875977,0,0,0,0,1
643,0,0,0.648586630821228,5.465479373931885,2,0,0,1,1
644,0,0,0.6509845852851868,6.735097885131836,0,0,0,0,1
645,0,0,0.08339019119739532,8.557456970214844,5,1,1,0,0
646,0,0,0.23772040009498596,6.653534889221191,2,0,0,1,1
647,0,0,0.05906924605369568,7.17526388168335,1,0,0,0,1
648,0,0,0.17001590132713318,8.044620513916016,3,0,0,0,1
649,0,0,0.15450885891914368,6.810750484466553,7,1,1,0,0
650,0,0,0.39066633582115173,6.904860496520996,6,1,1,0,0
651,0,0,0.00716666504740715,9.176701545715332,7,1,1,0,0
652,0,0,0.04977148771286011,7.091914176940918,1,0,0,0,1
653,0,0,0.3257113993167877,6.753265380859375,2,0,0,1,1
654,0,0,0.0918169915676117,7.740647792816162,5,1,1,0,0
655,0,0,0.42615807056427,6.54201078414917,8,1,0,0,0
656,0,0,0.02072770521044731,8.783211708068848,0,0,0,0,1
657,0,0,0.2560924291610718,7.206815719604492,3,0,0,0,1
658,0,0,0.0021003615111112595,9.835506439208984,7,1,1,0,0
659,0,0,0.08516938239336014,6.360864639282227,2,0,0,1,1
660,0,0,0.053382113575935364,7.325194835662842,4,0,0,0,1
661,0,0,0.3977378010749817,6.739747524261475,0,0,0,0,1
662,0,0,0.051812544465065,7.482916831970215,9,1,1,0,0
663,0,0,0.11423780024051666,7.029390811920166,1,0,0,0,1
664,0,0,0.14303520321846008,7.856583118438721,8,1,1,0,0
665,0,0,0.3432883620262146,7.149810314178467,6,1,1,0,0
666,0,0,0.060085900127887726,6.832398891448975,7,1,1,0,0
667,0,0,0.45017731189727783,6.879422664642334,7,1,1,0,0
668,0,0,0.07850807160139084,7.082561492919922,4,0,0,0,1
669,0,0,0.27486586570739746,6.741886615753174,3,0,0,0,1
670,0,0,0.02143773064017296,7.2767109870910645,4,0,0,0,1
671,0,0,0.14917615056037903,6.668142318725586,9,1,1,0,0
672,0,0,0.5567476749420166,6.892351150512695,1,0,0,0,1
673,0,0,0.007227330002933741,8.042181015014648,9,1,1,0,0
674,0,0,0.10600443184375763,6.264187812805176,5,1,0,0,0
675,0,0,0.07908529043197632,7.064609050750732,1,0,0,0,1
676,0,0,0.013276340439915657,6.619468688964844,7,1,1,0,0
677,0,0,0.7138328552246094,9.198769569396973,3,0,0,0,1
678,0,0,0.06324078887701035,7.172077178955078,9,1,1,0,0
679,0,0,0.10609312355518341,6.4587273597717285,7,1,1,0,0
680,0,0,0.25166043639183044,6.9168477058410645,6,1,1,0,0
681,0,0,0.02647489309310913,7.588229179382324,9,1,1,0,0
682,0,0,0.23783811926841736,7.0282135009765625,1,0,0,0,1
683,0,0,0.42706143856048584,6.7590484619140625,3,0,0,0,1
684,0,0,0.08191411197185516,6.751272201538086,7,1,0,0,0
685,0,0,0.03665551170706749,7.441636085510254,8,1,1,0,0
686,0,0,0.3625850975513458,6.452951431274414,3,0,0,0,1
687,0,0,0.730214536190033,6.535981178283691,3,0,0,0,1
688,0,0,0.1321079283952713,7.789417266845703,6,1,1,0,0
689,0,0,0.05538536608219147,7.084920883178711,7,1,1,0,0
690,0,1,0.9613872170448303,6.568557262420654,2,0,0,1,1
691,0,0,0.04677623137831688,6.790524482727051,8,1,1,0,0
692,0,0,0.014314622618258,7.262210845947266,5,1,1,0,0
693,0,0,0.20019100606441498,5.9115753173828125,8,1,1,0,0
694,0,0,0.013920266181230545,7.235898971557617,5,1,1,0,0
695,0,0,0.3807418644428253,6.8125128746032715,1,0,0,0,1
696,0,0,0.07767271250486374,7.1294708251953125,1,0,0,0,1
697,0,0,0.040494151413440704,7.266826152801514,4,0,0,0,1
698,0,0,0.052171193063259125,7.290146827697754,4,0,0,0,1
699,0,0,0.07346723973751068,7.081796169281006,3,0,0,0,1
700,0,0,0.020966727286577225,7.332162857055664,1,0,0,0,1
701,0,0,0.026002466678619385,8.897525787353516,0,0,0,0,1
702,0,0,0.05948678404092789,6.142939567565918,7,1,1,0,0
703,0,0,0.07732461392879486,6.812547206878662,7,1,1,0,0
704,0,0,0.0778459683060646,8.156625747680664,0,0,0,0,1
705,0,0,0.0433957502245903,6.868136882781982,7,1,1,0,0
706,0,0,0.05538678169250488,7.111037254333496,9,1,1,0,0
707,0,0,0.05940290540456772,7.106264591217041,4,0,0,0,1
708,0,0,0.06286636739969254,7.3146748542785645,4,0,0,0,1
709,0,0,0.10824225097894669,8.692846298217773,8,1,1,0,0
710,0,0,0.03698635473847389,6.810575485229492,5,1,1,0,0
711,0,0,0.0122578926384449,7.843968868255615,5,1,1,0,0
712,0,0,0.08413095772266388,6.97998046875,4,0,0,0,1
713,0,0,0.3869503140449524,7.1320624351501465,0,0,0,0,1
714,0,1,0.9419409036636353,6.782105445861816,8,1,1,0,0
715,0,0,0.6154330372810364,6.197410583496094,2,0,0,1,1
716,0,0,0.192813441157341,6.942075252532959,1,0,0,0,1
717,0,0,0.024245362728834152,7.045477390289307,0,0,1,0,1
718,0,0,0.25284186005592346,6.256012916564941,8,1,1,0,0
719,0,0,0.06451375782489777,7.321683406829834,4,0,0,0,1
720,0,1,0.9275782704353333,6.483917236328125,5,1,1,0,0
721,0,0,0.4420618414878845,6.9918532371521,0,0,0,0,1
722,0,0,0.13224275410175323,7.1908278465271,4,0,0,0,1
723,0,0,0.2528918385505676,7.146257400512695,0,0,0,0,1
724,0,0,0.30131274461746216,6.744755268096924,6,1,1,0,0
725,0,0,0.5533190369606018,6.903448581695557,1,0,0,0,1
726,0,0,0.052219096571207047,7.043117046356201,7,1,1,0,0
727,0,0,0.5993646383285522,5.96688985824585,3,0,0,0,1
728,0,0,0.6596488356590271,6.246686935424805,2,0,0,1,1
729,0,0,0.31601813435554504,7.687247276306152,6,1,1,0,0
730,0,0,0.0020646238699555397,9.153828620910645,7,1,1,0,0
731,0,1,0.8626219034194946,5.458008766174316,2,0,0,1,1
732,0,0,0.39860081672668457,6.244872570037842,6,1,1,0,0
733,0,0,0.12162913382053375,6.757002830505371,9,1,1,0,0
734,0,0,0.059128355234861374,6.70737361907959,3,0,0,0,1
735,0,0,0.05113721266388893,7.168473720550537,1,0,0,0,1
736,0,0,0.10039670765399933,7.242873191833496,4,0,0,0,1
737,0,0,0.27872714400291443,7.301600933074951,6,1,1,0,0
738,0,0,0.4209393560886383,7.9047675132751465,2,0,0,1,1
739,0,0,0.23563337326049805,7.356948375701904,5,1,1,0,0
740,0,0,0.04876597970724106,8.116423606872559,4,0,1,0,1
741,0,0,0.580559492111206,6.050535678863525,2,0,0,1,1
742,0,0,0.015087650157511234,10.690245628356934,0,0,0,0,1
743,0,0,0.28320440649986267,7.283114910125732,6,1,1,0,0
744,0,0,0.6519714593887329,6.643040180206299,2,0,0,1,1
745,0,0,0.29826077818870544,6.440180778503418,1,0,0,0,1
746,0,0,0.0223544929176569,7.714113712310791,7,1,1,0,0
747,0,0,0.07068142294883728,7.010562896728516,3,0,0,0,1
748,0,0,0.09700193256139755,7.464736461639404,4,0,0,0,1
749,0,0,0.23587915301322937,7.011061668395996,1,0,0,0,1
750,0,0,0.5969380140304565,7.133180618286133,0,0,0,0,1
751,0,0,0.013191898353397846,10.81558609008789,5,1,1,0,0
752,0,0,0.016109680756926537,7.321521759033203,4,0,0,0,1
753,0,0,0.3043358027935028,5.874003887176514,3,0,0,0,1
754,0,0,0.5685549378395081,6.802762031555176,1,0,0,0,1
755,0,0,0.025303665548563004,7.310227870941162,1,0,0,0,1
756,0,0,0.1283550262451172,5.898101806640625,7,1,1,0,0
757,0,0,0.06280085444450378,7.3223185539245605,4,0,0,0,1
758,0,0,0.08317728340625763,6.461044788360596,9,1,1,0,0
759,0,0,0.0671878233551979,6.382667064666748,9,1,1,0,0
760,0,0,0.03533289581537247,7.218010902404785,4,0,0,0,1
761,0,0,0.089749276638031,9.680315017700195,8,1,1,0,0
762,0,0,0.10108067095279694,7.260267734527588,4,0,0,0,1
763,0,0,0.5508986115455627,7.043320655822754,0,0,0,0,1
764,0,0,0.37068137526512146,5.914626598358154,2,0,0,1,1
765,0,0,0.08393356204032898,7.277299880981445,4,0,0,0,1
766,0,0,0.04519079625606537,10.522797584533691,5,1,1,0,0
767,0,0,0.645185112953186,6.71332311630249,1,0,0,0,1
768,0,0,0.23260612785816193,6.794915199279785,1,0,0,0,1
769,0,0,0.5592155456542969,7.495080947875977,6,1,1,0,0
770,0,0,0.014072198420763016,7.361667633056641,4,0,0,0,1
771,0,0,0.017531342804431915,8.54356861114502,7,1,1,0,0
772,0,0,0.05374683812260628,7.112298488616943,1,0,0,0,1
773,0,0,0.0757656916975975,6.965069770812988,9,1,1,0,0
774,0,0,0.20062050223350525,7.160736560821533,4,0,0,0,1
775,0,0,0.6786260604858398,7.141916751861572,2,0,0,1,1
776,0,0,0.0736994668841362,7.299193859100342,4,0,0,0,1
777,0,0,0.017625384032726288,7.306076526641846,1,0,0,0,1
778,0,0,0.3741004765033722,7.4811110496521,5,1,1,0,0
779,0,0,0.02076304890215397,7.009576320648193,5,1,1,0,0
780,0,0,0.027236614376306534,7.1074628829956055,3,0,0,0,1
781,0,0,0.7325899600982666,6.694792747497559,8,1,1,0,0
782,0,0,0.19690996408462524,7.14398193359375,3,0,0,0,1
783,0,0,0.06738701462745667,7.177906036376953,1,0,0,0,1
784,0,0,0.21604444086551666,7.184347152709961,4,0,0,0,1
785,0,0,0.032003678381443024,7.812510013580322,5,1,1,0,0
786,0,0,0.5619592666625977,6.865570068359375,6,1,1,0,0
787,0,0,0.5173897743225098,6.237539291381836,8,1,1,0,0
788,0,0,0.09918783605098724,6.963447093963623,9,1,1,0,0
789,0,0,0.2352626472711563,7.143370151519775,4,0,0,0,1
790,0,0,0.09041859209537506,6.720336437225342,1,0,0,0,1
791,0,0,0.04644401744008064,7.22121000289917,5,1,1,0,0
792,0,0,0.08521062880754471,6.611359119415283,3,0,0,0,1
793,0,1,0.8965049982070923,6.393877983093262,8,1,1,0,0
794,0,0,0.06096213683485985,7.541910648345947,0,0,0,0,1
795,0,0,0.21425335109233856,6.8163604736328125,3,0,0,0,1
796,0,1,0.8622355461120605,7.105652332305908,2,0,0,1,1
797,0,0,0.02672242745757103,7.314517498016357,5,1,1,0,0
798,0,0,0.018258115276694298,7.333193302154541,1,0,0,0,1
799,0,0,0.2744998335838318,6.942589282989502,2,0,0,1,1
800,0,0,0.5235968232154846,8.376481056213379,8,1,1,0,0
801,0,0,0.03499337285757065,6.42894983291626,3,0,0,0,1
802,0,0,0.04802298918366432,7.327516555786133,4,0,0,0,1
803,0,0,0.12446868419647217,7.333377838134766,4,0,0,0,1
804,0,0,0.37173041701316833,7.034706115722656,0,0,0,0,1
805,0,0,0.05057983472943306,8.099109649658203,8,1,1,0,0
806,0,1,0.8700763583183289,6.4042067527771,8,1,1,0,0
807,0,1,0.8649864196777344,7.289457321166992,3,0,0,0,1
808,0,0,0.5919517874717712,6.511782169342041,3,0,0,0,1
809,0,0,0.0678197592496872,7.212724208831787,1,0,0,0,1
810,0,0,0.36014023423194885,6.1483869552612305,7,1,1,0,0
811,0,0,0.07028427720069885,6.895276069641113,3,0,0,0,1
812,0,0,0.32130110263824463,8.988665580749512,5,1,1,0,0
813,0,0,0.02252987213432789,6.346088886260986,9,1,1,0,0
814,0,0,0.2573816180229187,7.333044052124023,6,1,1,0,0
815,0,0,0.6249328255653381,6.235700607299805,3,0,0,0,1
816,0,0,0.6293898820877075,7.810360431671143,2,0,0,1,1
817,0,0,0.32365959882736206,6.959784507751465,6,1,1,0,0
818,0,0,0.08292865753173828,7.0174336433410645,1,0,0,0,1
819,0,0,0.5096955299377441,7.004470348358154,3,0,0,0,1
820,0,0,0.4224185049533844,7.7323455810546875,6,1,1,0,0
821,0,1,0.8626753091812134,7.062171459197998,0,0,0,0,1
822,0,0,0.005361075513064861,9.455822944641113,7,1,1,0,0
823,0,0,0.44181758165359497,7.7066826820373535,2,0,0,1,1
824,0,0,0.5393394827842712,6.815865516662598,1,0,0,0,1
825,0,0,0.012336615473031998,7.202844619750977,7,1,1,0,0
826,0,0,0.3203212320804596,6.872837543487549,1,0,0,0,1
827,0,0,0.030210379511117935,7.3071064949035645,4,0,0,0,1
828,0,0,0.8219140768051147,6.544501781463623,2,0,0,1,1
829,0,0,0.032630302011966705,6.924003601074219,4,0,1,0,1
830,0,0,0.6518412232398987,7.203824520111084,2,0,0,1,1
831,0,0,0.1840425729751587,6.82984733581543,1,0,0,0,1
832,0,0,0.06803018599748611,6.797739028930664,7,1,1,0,0
833,0,0,0.013500962406396866,8.17631721496582,9,1,1,0,0
834,0,0,0.480116605758667,8.036834716796875,6,1,1,0,0
835,0,0,0.5487707853317261,6.778472900390625,1,0,0,0,1
836,0,0,0.6541767120361328,6.810459136962891,1,0,0,0,1
837,0,1,0.9185426235198975,6.424970626831055,2,0,0,1,1
838,0,0,0.057524897158145905,7.214371204376221,4,0,0,0,1
